wordStem,wordFunction,value,pos
missgünstig,VAL,-1.0,ADJ
formschön,VAL,0.7,ADJ
sorgenvoll,VAL,-1.0,ADJ
bestrebt,VAL,0.7,ADJ
lebensklug,VAL,1.0,ADJ
kurzlebig,VAL,-0.7,ADJ
bedeckt,VAL,-0.5,ADJ
fruchtlos,VAL,-0.7,ADJ
rechtskonservativ,VAL,-0.7,ADJ
raffgierig,VAL,-1.0,ADJ
servil,VAL,-0.7,ADJ
ertragssicher,VAL,1.0,ADJ
urlaubsreif,VAL,-0.5,ADJ
unübersehbar,VAL,0.5,ADJ
dämlich,VAL,-0.7,ADJ
verwerflich,VAL,-1.0,ADJ
schlicht,VAL,0.5,ADJ
pubertär,VAL,-0.7,ADJ
faktensicher,VAL,1.0,ADJ
tolerant,VAL,1.0,ADJ
filmbegeistert,VAL,1.0,ADJ
überarbeitet,VAL,-0.7,ADJ
repressiv,VAL,-1.0,ADJ
verworfen,VAL,-1.0,ADJ
trotzig,VAL,-0.7,ADJ
melancholisch,VAL,-1.0,ADJ
ungemütlich,VAL,-0.7,ADJ
offenherzig,VAL,1.0,ADJ
anmaßend,VAL,-1.0,ADJ
kläglich,VAL,-0.7,ADJ
mulmig,VAL,-0.5,ADJ
förderungswürdig,VAL,0.7,ADJ
unversöhnlich,VAL,-0.7,ADJ
unbeugsam,VAL,-0.7,ADJ
triumphierend,VAL,-0.7,ADJ
gestorben,VAL,-1.0,ADJ
versoffen,VAL,-1.0,ADJ
überlegt,VAL,0.7,ADJ
unbescheiden,VAL,-0.5,ADJ
aufgetrieben,VAL,-0.5,ADJ
unerquicklich,VAL,-1.0,ADJ
schuldhaft,VAL,-1.0,ADJ
unversehrt,VAL,1.0,ADJ
angemessen,VAL,0.5,ADJ
flatterhaft,VAL,-0.7,ADJ
unnachsichtig,VAL,-0.7,ADJ
gelassen,VAL,0.5,ADJ
dominierend,VAL,-0.7,ADJ
einflußreich,VAL,0.7,ADJ
vorwurfsvoll,VAL,-1.0,ADJ
gefällig,VAL,1.0,ADJ
traulich,VAL,0.7,ADJ
tiefsinnig,VAL,1.0,ADJ
irrelevant,VAL,-1.0,ADJ
unzutreffend,VAL,-0.5,ADJ
unerfreulich,VAL,-0.5,ADJ
leutselig,VAL,0.7,ADJ
zornig,VAL,-0.7,ADJ
leichtsinnig,VAL,-0.7,ADJ
introvertiert,VAL,-0.5,ADJ
hochqualifiziert,VAL,1.0,ADJ
eitel,VAL,-0.7,ADJ
unverfügbar,VAL,-0.7,ADJ
fälschlich,VAL,-1.0,ADJ
tüchtig,VAL,0.7,ADJ
höllisch,VAL,-1.0,ADJ
nachgebend,VAL,-0.7,ADJ
zerstreut,VAL,-0.7,ADJ
unergiebig,VAL,-0.7,ADJ
entrückt,VAL,0.7,ADJ
unterqualifiziert,VAL,-0.7,ADJ
pomadig,VAL,-0.7,ADJ
heiß,VAL,-0.7,ADJ
gutsituiert,VAL,0.7,ADJ
integer,VAL,1.0,ADJ
gönnerhaft,VAL,0.7,ADJ
gespenstig,VAL,-0.5,ADJ
bedächtig,VAL,0.7,ADJ
nachtragend,VAL,-0.7,ADJ
leblos,VAL,-1.0,ADJ
ordnungsgemäß,VAL,0.7,ADJ
beschränkt,VAL,-0.7,ADJ
geschäftig,VAL,0.5,ADJ
einflussreich,VAL,0.7,ADJ
vaterlandslos,VAL,-0.5,ADJ
belastet,VAL,-0.7,ADJ
belanglos,VAL,-0.5,ADJ
facettenreich,VAL,0.7,ADJ
witzlos,VAL,-0.7,ADJ
weltkundig,VAL,1.0,ADJ
kunstverständig,VAL,0.7,ADJ
handgreiflich,VAL,-1.0,ADJ
geziert,VAL,-0.7,ADJ
pfleglich,VAL,1.0,ADJ
krisengebeutelt,VAL,-1.0,ADJ
unflätig,VAL,-1.0,ADJ
antiwestlich,VAL,-1.0,ADJ
verblümt,VAL,-0.7,ADJ
diensteifrig,VAL,0.5,ADJ
marktgerecht,VAL,0.7,ADJ
fahrlässig,VAL,-1.0,ADJ
bezahlbar,VAL,0.7,ADJ
bewohnbar,VAL,0.5,ADJ
possenhaft,VAL,-0.7,ADJ
kampflos,VAL,-0.5,ADJ
gängig,VAL,0.7,ADJ
unlauter,VAL,-1.0,ADJ
märchenhaft,VAL,1.0,ADJ
desorientiert,VAL,-0.7,ADJ
Freudvoll,VAL,0.7,ADJ
erleuchtet,VAL,0.7,ADJ
gesittet,VAL,0.7,ADJ
erhaltenswert,VAL,0.7,ADJ
transparent,VAL,0.7,ADJ
ausweichend,VAL,-0.7,ADJ
leichtlebig,VAL,-0.7,ADJ
schmählich,VAL,-1.0,ADJ
sprunghaft,VAL,-0.7,ADJ
reaktionsschnell,VAL,1.0,ADJ
schockiert,VAL,-1.0,ADJ
gewieft,VAL,1.0,ADJ
geistesgestört,VAL,-1.0,ADJ
eingeschränkt,VAL,-0.5,ADJ
zuckerkrank,VAL,-1.0,ADJ
stur,VAL,-1.0,ADJ
rechtschaffen,VAL,0.7,ADJ
stimmig,VAL,1.0,ADJ
angeberisch,VAL,-0.7,ADJ
findig,VAL,1.0,ADJ
blutrünstig,VAL,-1.0,ADJ
unterentwickelt,VAL,-0.7,ADJ
tratschsüchtig,VAL,-0.5,ADJ
einsilbig,VAL,-0.7,ADJ
erschöpft,VAL,-1.0,ADJ
kostenintensiv,VAL,-0.7,ADJ
sprachbegabt,VAL,0.5,ADJ
begriffsstutzig,VAL,-0.7,ADJ
wohltuend,VAL,0.7,ADJ
sportinteressiert,VAL,1.0,ADJ
wehrtauglich,VAL,0.7,ADJ
aberwitzig,VAL,-0.7,ADJ
gebieterisch,VAL,-1.0,ADJ
vorbildlich,VAL,1.0,ADJ
hinterhältig,VAL,-1.0,ADJ
mutwillig,VAL,-1.0,ADJ
gebärfreudig,VAL,0.7,ADJ
unbelebt,VAL,-0.7,ADJ
irdisch,VAL,-0.7,ADJ
nierenkrank,VAL,-1.0,ADJ
ethisch,VAL,1.0,ADJ
weitläufig,VAL,1.0,ADJ
verstockt,VAL,-0.7,ADJ
panikartig,VAL,-1.0,ADJ
heruntergekommen,VAL,-0.7,ADJ
kleingeistig,VAL,-0.7,ADJ
andersartig,VAL,-0.5,ADJ
empörend,VAL,-1.0,ADJ
unverwundbar,VAL,1.0,ADJ
rockig,VAL,0.7,ADJ
quietschfidel,VAL,1.0,ADJ
großkotzig,VAL,-1.0,ADJ
korrekt,VAL,1.0,ADJ
locker,VAL,-0.7,ADJ
bescheiden,VAL,1.0,VERB
starrköpfig,VAL,-1.0,ADJ
reif,VAL,0.5,ADJ
unedel,VAL,-0.7,ADJ
trüb,VAL,-0.7,ADJ
geizig,VAL,-1.0,ADJ
klatschsüchtig,VAL,-0.5,ADJ
ergreifend,VAL,0.7,ADJ
hemmungslos,VAL,-0.7,ADJ
rücksichtsvoll,VAL,0.7,ADJ
retardiert,VAL,-0.7,ADJ
musikalisch,VAL,0.7,ADJ
still,VAL,0.5,ADJ
berauscht,VAL,0.7,ADJ
verwundbar,VAL,-0.7,ADJ
emotionslos,VAL,-0.7,ADJ
mörderisch,VAL,-1.0,ADJ
unwissenschaftlich,VAL,-0.7,ADJ
ungefährdet,VAL,0.7,ADJ
fabelhaft,VAL,1.0,ADJ
konziliant,VAL,0.7,ADJ
unbegründet,VAL,-0.7,ADJ
ruchlos,VAL,-1.0,ADJ
undurchdringlich,VAL,-0.5,ADJ
rüd,VAL,-0.7,ADJ
trocken,VAL,-0.5,ADJ
empört,VAL,-1.0,ADJ
menschenfeindlich,VAL,-1.0,ADJ
unheilig,VAL,-1.0,ADJ
ausgepumpt,VAL,-0.7,ADJ
fatal,VAL,-1.0,ADJ
kunstvoll,VAL,0.7,ADJ
vulgär,VAL,-1.0,ADJ
theatralisch,VAL,-0.7,ADJ
ritterlich,VAL,0.7,ADJ
angstlos,VAL,0.7,ADJ
grob,VAL,-0.7,ADJ
erniedrigend,VAL,-1.0,ADJ
verkehrssicher,VAL,1.0,ADJ
sauer,VAL,-0.7,ADJ
bekloppt,VAL,-1.0,ADJ
absonderlich,VAL,-0.7,ADJ
kompetent,VAL,1.0,ADJ
realistisch,VAL,1.0,ADJ
erbarmungslos,VAL,-1.0,ADJ
monarchisch,VAL,-1.0,ADJ
geschieden,VAL,-0.7,ADJ
unverdächtig,VAL,0.7,ADJ
suchtgefährdet,VAL,-0.7,ADJ
fixiert,VAL,-0.7,ADJ
unscheinbar,VAL,-0.5,ADJ
gemein,VAL,-0.7,ADJ
lebensunfähig,VAL,-1.0,ADJ
verzaubernd,VAL,1.0,ADJ
ebenmäßig,VAL,0.5,ADJ
spießig,VAL,-1.0,ADJ
gegenstandslos,VAL,-0.5,ADJ
pervers,VAL,-1.0,ADJ
aufrecht,VAL,1.0,ADJ
informativ,VAL,1.0,ADJ
verschwunden,VAL,-0.7,ADJ
temperamentvoll,VAL,0.7,ADJ
desinteressiert,VAL,-0.7,ADJ
kompromißbereit,VAL,0.7,ADJ
unästhetisch,VAL,-0.5,ADJ
veraltet,VAL,-0.7,ADJ
lebenswert,VAL,0.7,ADJ
wortlos,VAL,0.5,ADJ
unumschränkt,VAL,0.7,ADJ
skandalträchtig,VAL,-1.0,ADJ
hochgradig,VAL,1.0,ADJ
unverletzt,VAL,1.0,ADJ
adäquat,VAL,0.5,ADJ
holzschnittartig,VAL,-0.7,ADJ
schlüssig,VAL,0.7,ADJ
angeregt,VAL,0.7,ADJ
verheißungsvoll,VAL,1.0,ADJ
sensationsheischend,VAL,-1.0,ADJ
lernwillig,VAL,0.7,ADJ
rigide,VAL,-0.7,ADJ
destruktiv,VAL,-1.0,ADJ
profitabel,VAL,1.0,ADJ
hochtrabend,VAL,-1.0,ADJ
gammlig,VAL,-0.7,ADJ
komatös,VAL,-1.0,ADJ
vorgeblich,VAL,-1.0,ADJ
unsensibel,VAL,-1.0,ADJ
schadlos,VAL,1.0,ADJ
verletzungsfrei,VAL,0.7,ADJ
schattig,VAL,-0.7,ADJ
fantastisch,VAL,1.0,ADJ
blind,VAL,-1.0,ADJ
ketzerisch,VAL,-1.0,ADJ
clever,VAL,0.7,ADJ
weitblickend,VAL,1.0,ADJ
ordentlich,VAL,0.7,ADJ
faszinierend,VAL,1.0,ADJ
gebührenfrei,VAL,0.7,ADJ
drogenfrei,VAL,1.0,ADJ
erlaucht,VAL,1.0,ADJ
ausführlich,VAL,1.0,ADJ
beschämt,VAL,-1.0,ADJ
geisterhaft,VAL,-0.5,ADJ
nazistisch,VAL,-1.0,ADJ
tranig,VAL,-0.7,ADJ
angesäuselt,VAL,-0.5,ADJ
unverstanden,VAL,-1.0,ADJ
gräßlich,VAL,-1.0,ADJ
selbstlos,VAL,1.0,ADJ
laienhaft,VAL,-0.5,ADJ
ungehalten,VAL,-1.0,ADJ
mißgestimmt,VAL,-1.0,ADJ
bockig,VAL,-1.0,ADJ
umweltfreundlich,VAL,1.0,ADJ
verdutzt,VAL,-0.7,ADJ
kraftvoll,VAL,0.7,ADJ
unchristlich,VAL,-1.0,ADJ
unselig,VAL,-1.0,ADJ
adrett,VAL,1.0,ADJ
masochistisch,VAL,-1.0,ADJ
dement,VAL,-1.0,ADJ
ungebührlich,VAL,-0.5,ADJ
begehrlich,VAL,0.5,ADJ
angeblich,VAL,-0.7,ADJ
feindschaftlich,VAL,-1.0,ADJ
gewinnbringend,VAL,0.7,ADJ
unangepasst,VAL,-0.7,ADJ
feudal,VAL,1.0,ADJ
endgeil,VAL,1.0,ADJ
machtvoll,VAL,0.7,ADJ
mißfällig,VAL,-1.0,ADJ
verfressen,VAL,-0.7,ADJ
gefühlskalt,VAL,-1.0,ADJ
viehisch,VAL,-1.0,ADJ
ungewöhnlich,VAL,-0.7,ADJ
schnellfüßig,VAL,0.7,ADJ
beseelt,VAL,1.0,ADJ
erstklassig,VAL,1.0,ADJ
illoyal,VAL,-1.0,ADJ
erfolglos,VAL,-1.0,ADJ
berechtigt,VAL,1.0,ADJ
behutsam,VAL,0.5,ADJ
unterstützend,VAL,0.7,ADJ
unberechenbar,VAL,-0.7,ADJ
arbeitsam,VAL,0.7,ADJ
armselig,VAL,-1.0,ADJ
teuer,VAL,-0.7,ADJ
reißerisch,VAL,-1.0,ADJ
flott,VAL,0.7,ADJ
detailreich,VAL,0.7,ADJ
mitleidig,VAL,-0.7,ADJ
verträglich,VAL,0.7,ADJ
überspitzt,VAL,-0.7,ADJ
rüde,VAL,-1.0,ADJ
schrankenlos,VAL,0.5,ADJ
eklig,VAL,-1.0,ADJ
wunschlos,VAL,1.0,ADJ
obrigkeitstreu,VAL,0.7,ADJ
sehbehindert,VAL,-0.7,ADJ
aufgedreht,VAL,-0.5,ADJ
pessimistisch,VAL,-1.0,ADJ
geil,VAL,0.7,ADJ
idiotisch,VAL,-1.0,ADJ
ulkig,VAL,-0.7,ADJ
unsauber,VAL,-0.7,ADJ
unangekündigt,VAL,-0.5,ADJ
lesenswert,VAL,0.7,ADJ
ratsam,VAL,0.7,ADJ
erschreckend,VAL,-1.0,ADJ
schuldbewusst,VAL,0.5,ADJ
reell,VAL,1.0,ADJ
eingeschnappt,VAL,-0.7,ADJ
aussichtsreich,VAL,0.7,ADJ
fortpflanzungsfähig,VAL,0.5,ADJ
gespensterhaft,VAL,-0.5,ADJ
erniedrigt,VAL,-1.0,ADJ
verantwortungslos,VAL,-1.0,ADJ
ruinös,VAL,-1.0,ADJ
lasziv,VAL,-1.0,ADJ
hoffähig,VAL,0.7,ADJ
zeremoniell,VAL,0.7,ADJ
tiefbewegt,VAL,1.0,ADJ
erleichtert,VAL,0.7,ADJ
imaginär,VAL,-0.7,ADJ
verbindlich,VAL,0.5,ADJ
erschrocken,VAL,-1.0,ADJ
authentisch,VAL,1.0,ADJ
reformfreudig,VAL,0.7,ADJ
draufgängerisch,VAL,0.5,ADJ
herzig,VAL,0.7,ADJ
altklug,VAL,-0.7,ADJ
schmackhaft,VAL,1.0,ADJ
rechtsstaatlich,VAL,0.7,ADJ
kulturlos,VAL,-0.5,ADJ
pflegebedürftig,VAL,-0.7,ADJ
handlungsfähig,VAL,0.7,ADJ
gering,VAL,-0.5,ADJ
geheimnisvoll,VAL,0.7,ADJ
anormal,VAL,-1.0,ADJ
einfallsreich,VAL,1.0,ADJ
reichhaltig,VAL,1.0,ADJ
depressiv,VAL,-1.0,ADJ
listig,VAL,-1.0,ADJ
goldig,VAL,0.7,ADJ
rühmlich,VAL,1.0,ADJ
alternativ,VAL,0.7,ADJ
sinnleer,VAL,-0.7,ADJ
unwürdig,VAL,-0.7,ADJ
unvoreingenommen,VAL,1.0,ADJ
ergebnisorientiert,VAL,0.7,ADJ
unqualifiziert,VAL,-0.5,ADJ
ungesittet,VAL,-1.0,ADJ
gefühllos,VAL,-1.0,ADJ
farbenreich,VAL,0.7,ADJ
räudig,VAL,-1.0,ADJ
untadelig,VAL,0.7,ADJ
skandalös,VAL,-1.0,ADJ
sportiv,VAL,0.7,ADJ
täuschend,VAL,-0.7,ADJ
minutiös,VAL,0.7,ADJ
phantastisch,VAL,1.0,ADJ
abartig,VAL,-1.0,ADJ
hoffnungslos,VAL,-1.0,ADJ
vermurkst,VAL,-0.7,ADJ
konfrontationsfrei,VAL,1.0,ADJ
krampfig,VAL,-0.5,ADJ
ungenießbar,VAL,-1.0,ADJ
erbaulich,VAL,0.7,ADJ
unvollständig,VAL,-0.7,ADJ
präventiv,VAL,1.0,ADJ
aufgedunsen,VAL,-1.0,ADJ
ohnmächtig,VAL,-1.0,ADJ
niederschlagsfrei,VAL,0.7,ADJ
unparteiisch,VAL,0.7,ADJ
farblos,VAL,-0.7,ADJ
selbstzerstörerisch,VAL,-1.0,ADJ
kaltschnäuzig,VAL,-1.0,ADJ
pompös,VAL,1.0,ADJ
aidskrank,VAL,-1.0,ADJ
verleumderisch,VAL,-1.0,ADJ
hässlich,VAL,-1.0,ADJ
lieblich,VAL,1.0,ADJ
fallbezogen,VAL,0.5,ADJ
pickelig,VAL,-0.7,ADJ
liebenswert,VAL,1.0,ADJ
arglistig,VAL,-1.0,ADJ
übel,VAL,-1.0,ADJ
omnipotent,VAL,1.0,ADJ
betroffen,VAL,-0.7,ADJ
überwältigend,VAL,1.0,ADJ
kundenorientiert,VAL,0.7,ADJ
berauschend,VAL,1.0,ADJ
zentralistisch,VAL,-0.7,ADJ
wahrheitsliebend,VAL,1.0,ADJ
verehrt,VAL,1.0,ADJ
stabil,VAL,0.7,ADJ
unklug,VAL,-0.7,ADJ
hochgelobt,VAL,1.0,ADJ
getreu,VAL,0.5,ADJ
gierig,VAL,-1.0,ADJ
fachbezogen,VAL,0.5,ADJ
gescheit,VAL,1.0,ADJ
abhängig,VAL,-0.7,ADJ
entflammt,VAL,0.7,ADJ
unerprobt,VAL,-0.5,ADJ
inflationär,VAL,-0.7,ADJ
leidenschaftlich,VAL,1.0,ADJ
heilsam,VAL,0.7,ADJ
starrsinnig,VAL,-0.7,ADJ
aufgekratzt,VAL,-0.7,ADJ
bissig,VAL,-1.0,ADJ
gesetzestreu,VAL,0.7,ADJ
memmenhaft,VAL,-0.7,ADJ
verheilt,VAL,1.0,ADJ
uneinheitlich,VAL,-0.7,ADJ
sublim,VAL,1.0,ADJ
zittrig,VAL,-0.7,ADJ
unerwünscht,VAL,-0.7,ADJ
sagenumwoben,VAL,1.0,ADJ
leistungsorientiert,VAL,1.0,ADJ
höflich,VAL,0.7,ADJ
solidarisch,VAL,1.0,ADJ
schwerwiegend,VAL,-1.0,ADJ
anstandslos,VAL,-1.0,ADJ
hochwertig,VAL,1.0,ADJ
volksverhetzend,VAL,-1.0,ADJ
hellsichtig,VAL,1.0,ADJ
mürrisch,VAL,-0.7,ADJ
fündig,VAL,0.7,ADJ
umsichtig,VAL,0.7,ADJ
hold,VAL,0.7,ADJ
exemplarisch,VAL,0.5,ADJ
schludrig,VAL,-0.7,ADJ
ausgeklügelt,VAL,0.7,ADJ
sorgfältig,VAL,0.7,ADJ
schuldig,VAL,-1.0,ADJ
befangen,VAL,-0.7,ADJ
linkslastig,VAL,-1.0,ADJ
verzagt,VAL,-1.0,ADJ
angenommen,VAL,0.7,ADJ
stramm,VAL,-0.5,ADJ
selbstbewusst,VAL,1.0,ADJ
energielos,VAL,-0.7,ADJ
lebensgierig,VAL,-0.7,ADJ
überflüssig,VAL,-1.0,ADJ
zäh,VAL,-0.7,ADJ
überfordert,VAL,-0.7,ADJ
amüsant,VAL,0.7,ADJ
munter,VAL,1.0,ADJ
arbeitswillig,VAL,0.7,ADJ
eisenhart,VAL,-0.5,ADJ
gereizt,VAL,-1.0,ADJ
gesucht,VAL,0.7,ADJ
krisenerschüttert,VAL,-1.0,ADJ
befreit,VAL,1.0,ADJ
brachial,VAL,-1.0,ADJ
grobschlächtig,VAL,-0.7,ADJ
versöhnlich,VAL,1.0,ADJ
gutaussehend,VAL,0.7,ADJ
magenkrank,VAL,-1.0,ADJ
robust,VAL,0.7,ADJ
überkandidelt,VAL,-0.7,ADJ
klobig,VAL,-0.7,ADJ
musikbegabt,VAL,1.0,ADJ
unartig,VAL,-0.7,ADJ
unverzagt,VAL,0.7,ADJ
routiniert,VAL,0.7,ADJ
hämisch,VAL,-1.0,ADJ
paranoid,VAL,-1.0,ADJ
ungestört,VAL,0.7,ADJ
majestätisch,VAL,1.0,ADJ
huldvoll,VAL,0.7,ADJ
unterbezahlt,VAL,-0.7,ADJ
bedenkenlos,VAL,1.0,ADJ
hoch,VAL,0.5,ADJ
demütigend,VAL,-1.0,ADJ
eigennützig,VAL,-1.0,ADJ
unglaublich,INT,2.0,ADJ
ertragsarm,VAL,-0.7,ADJ
überkritisch,VAL,-1.0,ADJ
verzaubert,VAL,0.7,ADJ
unrein,VAL,-0.7,ADJ
stringent,VAL,1.0,ADJ
vorzeigbar,VAL,1.0,ADJ
staubig,VAL,-0.7,ADJ
verschärft,VAL,-0.7,ADJ
nörgelig,VAL,-0.7,ADJ
gehuldigt,VAL,0.7,ADJ
anerkannt,VAL,0.7,ADJ
vielseitig,VAL,0.7,ADJ
atemberaubend,VAL,1.0,ADJ
erhaben,VAL,1.0,ADJ
steif,VAL,-0.5,ADJ
satt,VAL,0.5,ADJ
blutdürstig,VAL,-1.0,ADJ
frustriert,VAL,-1.0,ADJ
leichtgläubig,VAL,-0.7,ADJ
weitgereist,VAL,0.7,ADJ
dunkel,VAL,-0.5,ADJ
lümmelhaft,VAL,-0.7,ADJ
überspannt,VAL,-0.5,ADJ
sachgerecht,VAL,0.5,ADJ
närrisch,VAL,-0.5,ADJ
rechthaberisch,VAL,-0.7,ADJ
merkwürdig,VAL,-0.5,ADJ
gnomenhaft,VAL,-0.5,ADJ
spaßhaft,VAL,0.7,ADJ
possierlich,VAL,0.7,ADJ
partnerschaftlich,VAL,1.0,ADJ
umworben,VAL,1.0,ADJ
unbändig,VAL,-0.7,ADJ
amateurhaft,VAL,-0.7,ADJ
herb,VAL,-0.7,ADJ
prahlerisch,VAL,-0.7,ADJ
profillos,VAL,-0.7,ADJ
royal,VAL,1.0,ADJ
pappsatt,VAL,0.7,ADJ
schadstoffarm,VAL,0.7,ADJ
bestürzt,VAL,-1.0,ADJ
verkümmert,VAL,-1.0,ADJ
träge,VAL,-0.5,ADJ
strebsam,VAL,1.0,ADJ
grotesk,VAL,-0.7,ADJ
humoristisch,VAL,0.7,ADJ
unattraktiv,VAL,-0.7,ADJ
zügig,VAL,0.7,ADJ
zurückweisend,VAL,-1.0,ADJ
unproblematisch,VAL,0.7,ADJ
abstrus,VAL,-0.7,ADJ
galant,VAL,0.7,ADJ
mißlungen,VAL,-0.7,ADJ
instinktlos,VAL,-1.0,ADJ
lebensfähig,VAL,0.7,ADJ
heuchlerisch,VAL,-1.0,ADJ
verdrießlich,VAL,-1.0,ADJ
reflektiert,VAL,0.7,ADJ
ausländerfreundlich,VAL,1.0,ADJ
gesinnt,VAL,0.5,ADJ
nominell,VAL,-0.7,ADJ
glänzend,VAL,0.7,ADJ
widerrechtlich,VAL,-1.0,ADJ
putzmunter,VAL,1.0,ADJ
hinderlich,VAL,-0.7,ADJ
vorgeschoben,VAL,-0.5,ADJ
sinnvoll,VAL,1.0,ADJ
mächtig,VAL,0.7,ADJ
philanthropisch,VAL,1.0,ADJ
ehrverletzend,VAL,-1.0,ADJ
sachbezogen,VAL,0.5,ADJ
prunkvoll,VAL,1.0,ADJ
erfrischend,VAL,0.7,ADJ
folgsam,VAL,0.7,ADJ
halbherzig,VAL,-0.5,ADJ
leichtfüßig,VAL,0.7,ADJ
würdig,VAL,1.0,ADJ
fördernd,VAL,0.7,ADJ
kapriziös,VAL,-1.0,ADJ
anregend,VAL,0.7,ADJ
blitzschnell,VAL,1.0,ADJ
negativ,VAL,-1.0,ADJ
verfeindet,VAL,-1.0,ADJ
bekennend,VAL,0.7,ADJ
leidgeplagt,VAL,-1.0,ADJ
unglaubhaft,VAL,-0.7,ADJ
freundschaftlich,VAL,1.0,ADJ
souverän,VAL,1.0,ADJ
gesellig,VAL,0.7,ADJ
gutgemeint,VAL,0.7,ADJ
geboren,VAL,1.0,ADJ
neonazistisch,VAL,-1.0,ADJ
link,VAL,-0.7,ADJ
großsprecherisch,VAL,-0.7,ADJ
fahrig,VAL,-0.7,ADJ
unglücklich,VAL,-1.0,ADJ
beleidigt,VAL,-1.0,ADJ
verschorft,VAL,-1.0,ADJ
indirekt,VAL,-0.7,ADJ
bedingt,VAL,-0.7,ADJ
überfällig,VAL,-0.7,ADJ
geistvoll,VAL,0.7,ADJ
geknickt,VAL,-0.5,ADJ
versteckt,VAL,-0.5,ADJ
kritiklos,VAL,-1.0,ADJ
regellos,VAL,-1.0,ADJ
achtsam,VAL,0.5,ADJ
prinzipienfest,VAL,1.0,ADJ
stolz,VAL,1.0,ADJ
beweglich,VAL,0.7,ADJ
leistungsfördernd,VAL,0.7,ADJ
zutraulich,VAL,0.7,ADJ
abergläubisch,VAL,-0.7,ADJ
ramponiert,VAL,-1.0,ADJ
unverhältnismäßig,VAL,-1.0,ADJ
lästerlich,VAL,-1.0,ADJ
agil,VAL,0.7,ADJ
teuflisch,VAL,-1.0,ADJ
narrenhaft,VAL,-1.0,ADJ
lebenserfahren,VAL,1.0,ADJ
mäßig,VAL,-0.7,ADJ
befähigt,VAL,1.0,ADJ
langmütig,VAL,0.7,ADJ
lebensmüde,VAL,-1.0,ADJ
unfehlbar,VAL,1.0,ADJ
fachkundig,VAL,1.0,ADJ
rührig,VAL,0.7,ADJ
unbeweglich,VAL,-0.7,ADJ
scharfsinnig,VAL,1.0,ADJ
arbeitsunwillig,VAL,-0.7,ADJ
tendenziös,VAL,-1.0,ADJ
hyperaktiv,VAL,-1.0,ADJ
vollgestopft,VAL,-0.7,ADJ
entfremdet,VAL,-0.7,ADJ
unangemeldet,VAL,-0.5,ADJ
einsichtig,VAL,1.0,ADJ
klapprig,VAL,-0.5,ADJ
ausgebrannt,VAL,-1.0,ADJ
lügnerisch,VAL,-1.0,ADJ
rassistisch,VAL,-1.0,ADJ
undemokratisch,VAL,-1.0,ADJ
korrupt,VAL,-1.0,ADJ
pampig,VAL,-0.7,ADJ
ausgekocht,VAL,-1.0,ADJ
dynamisch,VAL,1.0,ADJ
minderbemittelt,VAL,-0.7,ADJ
schaurig,VAL,-0.7,ADJ
sachkundig,VAL,1.0,ADJ
populistisch,VAL,-0.7,ADJ
rechtzeitig,VAL,0.7,ADJ
unduldsam,VAL,-1.0,ADJ
altjüngferlich,VAL,-0.7,ADJ
friedvoll,VAL,0.7,ADJ
widerwillig,VAL,-0.5,ADJ
mitteilsam,VAL,-0.7,ADJ
bestimmt,VAL,-0.7,ADJ
inhaltslos,VAL,-0.5,ADJ
eingeschüchtert,VAL,-1.0,ADJ
getrennt,VAL,-0.5,ADJ
gebührenlos,VAL,0.7,ADJ
verletzend,VAL,-1.0,ADJ
hochfliegend,VAL,-0.7,ADJ
liberal,VAL,0.5,ADJ
unmanierlich,VAL,-1.0,ADJ
primitiv,VAL,-1.0,ADJ
sympathisch,VAL,1.0,ADJ
reuevoll,VAL,0.7,ADJ
unfruchtbar,VAL,-0.7,ADJ
allein,VAL,-0.7,ADJ
umwerfend,VAL,1.0,ADJ
ausländerfeindlich,VAL,-1.0,ADJ
theaterinteressiert,VAL,0.7,ADJ
voluminös,VAL,-0.7,ADJ
täppisch,VAL,-0.7,ADJ
ehrenamtlich,VAL,1.0,ADJ
flippig,VAL,-0.5,ADJ
bodenlos,VAL,-0.7,ADJ
leidvoll,VAL,-1.0,ADJ
gleichmütig,VAL,-0.7,ADJ
limitiert,VAL,-0.5,ADJ
akzeptabel,VAL,0.5,ADJ
glaubwürdig,VAL,1.0,ADJ
erwünscht,VAL,0.5,ADJ
blutarm,VAL,-1.0,ADJ
magisch,VAL,0.5,ADJ
beschwipst,VAL,-0.7,ADJ
wolkig,VAL,-0.7,ADJ
unverschämt,VAL,-1.0,ADJ
krisenerprobt,VAL,1.0,ADJ
verkehrsuntauglich,VAL,-0.7,ADJ
grimmig,VAL,-1.0,ADJ
rostfrei,VAL,0.5,ADJ
flink,VAL,0.7,ADJ
kostbar,VAL,1.0,ADJ
manieriert,VAL,-0.7,ADJ
furios,VAL,-1.0,ADJ
fatalistisch,VAL,-1.0,ADJ
versöhnt,VAL,0.7,ADJ
wunderschön,VAL,1.0,ADJ
verschwenderisch,VAL,-0.7,ADJ
unhöflich,VAL,-0.7,ADJ
unheilvoll,VAL,-1.0,ADJ
theaterbegeistert,VAL,0.7,ADJ
ausgemergelt,VAL,-1.0,ADJ
unheimlich,VAL,-0.7,ADJ
behaglich,VAL,0.5,ADJ
erlebnisreich,VAL,0.7,ADJ
verflucht,VAL,-1.0,ADJ
handhabbar,VAL,0.7,ADJ
ausgeliefert,VAL,-0.7,ADJ
